source,target,index,year,genre,source,,,,text,,,,,,,,,,,,,,,,,target,count
burn,impatience,5,1996,FIC,RussianLife,,,,"Petrovich Podtykin sat down at table, spread a napkin over his chest and, burning with impatience, awaited the moment when the bliny would be brought... Before him",,,,,,,,,,,,,,,,,,
burn,zeal,2,2001,FIC,SatEvenPost,,,,"? "" "" I was using the word ardent in its more basic sense -- burning with zeal, glowing with enthusiasm. "" Mr. Beasley interrupted, "" If you",,,,,,,,,,,,,,,,,,
burn,zeal,3,2001,FIC,SatEvenPost,,,,"that at last my great opportunity had come. At once, I found myself burning with zeal, glowing with enthusiasm -- in other words, ardent. "" Mr.",,,,,,,,,,,,,,,,,,
burn,zeal,4,1995,FIC,LiteraryRev,,,,"eroding words, whose only purpose was to lure him into the frying pan that burned with zeal, patience, and hunger. # He pictured his tragic end:",,,,,,,,,,,,,,,,,,
burn,zeal,5,1994,FIC,LiteraryRev,,,,"This is the greatest sin... the calf. "" Panting, I burned with zeal for my Lord and called out: "" My Lord, this gold",,,,,,,,,,,,,,,,,,
burn,lust,3,2010,FIC,Bk:BoleynWife,,,,"enough to think that he loved me. I hoped, I yearned, I burned with lust and jealousy, but I never cherished that illusion. Was there ever",,,,,,,,,,,,,,,,,,
burn,jealousy,1,2011,FIC,Bk:ConfessionsImproper,,,,"tried. But every time his friend mentioned his betrothed, he felt the sour burn of jealousy scraping over his throat. # Langley had been his friend for many",,,,,,,,,,,,,,,,,,
burn,jealousy,3,1993,FIC,BkSF:MovingMars,,,,"what I would do. "" Staring at the congratulatory handshake, I felt a burn of jealousy. Would I ever be able to think such convoluted and political thoughts",,,,,,,,,,,,,,,,,,
burn,resentment,1,2016,FIC,Bk:Rogue,,,,"you won't get anywhere near the radio room. "" # Osman's eyes burned with resentment. He summoned one of his men with a whistle. "" Sadiq",,,,,,,,,,,,,,,,,,
burn,resentment,2,2001,FIC,Bk:LastPrecinct,,,,"Marino exclaims. "" Where'd you hear that fairy tale? "" His eyes burn with resentment. He despises Jay and did the first time he ever laid eyes",,,,,,,,,,,,,,,,,,
burn,need,1,2019,FIC,SouthernRev,,,,"The cane fire dies and the air cools, but Minnie does not. She burns with need. All she sees is the new house. Juan returns from work",,,,,,,,,,,,,,,,,,
burn,need,2,2008,FIC,Bk:SeducedByStorm,,,,"least-was his overpowering sexuality, a force that tugged her toward him, made her burn with need despite their grave situation. // Head pounding from a brutal blow to",,,,,,,,,,,,,,,,,,
burn,need,3,1991,FIC,Bk:TrueColors,,,,"mind. "" We'd gone riding, but by then, we were both burning with need of each other. I pulled off your top and you let me",,,,,,,,,,,,,,,,,,
burn,guilt,1,2018,FIC,Windsor Review,,,,"my head. # "" You got a babysitter too? "" # My cheeks burned with guilt. What would I tell her, that I was just following her",,,,,,,,,,,,,,,,,,
burn,guilt,2,2017,FIC,Bk:WhatGoldBuys,,,,"crept back and saw her mother, face beginning to bruise and swell, Antonia burned with guilt for not running back to the shanty and beating the dirty man with",,,,,,,,,,,,,,,,,,
burn,worry,1,2017,FIC,Analog,,,,"4166668 # Though she'd checked the safety tether, Chizuru Koyama burned with worry. Two kilometers away, MacPherson Skylab's lights shone like an empty",,,,,,,,,,,,,,,,,,
burn,worry,2,2005,FIC,USCatholic,,,,"our home now, and we never complain. Our mother's eyes no longer burn with worry. # A colored kid comes in. He calls me Boss Lady",,,,,,,,,,,,,,,,,,
burn,worry,3,1995,FIC,Bk:ConflictsInterest,,,,""" You must go now, "" Amelia had said. "" Your mother is burning with worry and anger, and my own time in the Earth Walk is now",,,,,,,,,,,,,,,,,,
burn,anger,2,2011,FIC,Bk:UnderAttack,,,,"mix of Christmas-morning excitement, beautiful-man proximity, and ex-boyfriend angst. I felt the burn of anger, the hurt of loss, and the wild rush of pure animal",,,,,,,,,,,,,,,,,,
burn,lust,3,1996,FIC,ParisRev,,,,"about plagued lives and human failure and our hapless attempts at fulfillment and the slow burn of anger and bitterness. He wrote all over the damn wall, standing up",,,,,,,,,,,,,,,,,,
burn,desire,1,2013,FIC,LegalStudiesForum,,,,"671 "" When I burned in desire to question them further, they made themselves into air, into which",,,,,,,,,,,,,,,,,,
burn,grief,1,2016,FIC,Bk:IfAnythingShouldHappen,,,,"to take any chances. # I landed in Seattle that night, my eyes burning with grief and lack of sleep. I ached from shoulders to skull and could",,,,,,,,,,,,,,,,,,
burn,grief,2,1997,FIC,LiteraryRev,,,,an axe. I turned white from anger and began at the same time to burn with grief. # These few destructive acts weren't the last of it;,,,,,,,,,,,,,,,,,,
burn,hate,1,2008,FIC,Analog,,,,"Your beauty and your intelligence make you the most dangerous purveyor of all. They burn with hatred-I have seen it. "" Sierra turned from Synesius and the colors behind",,,,,,,,,,,,,,,,,,
burn,hate,2,2008,FIC,Analog,,,,"your beauty, your intelligence make you the most dangerous purveyor of all. They burn with hatred-I have seen it. "" She turned from him and looked again at",,,,,,,,,,,,,,,,,,
burn,compassion,1,2009,FIC,Bk:Reckoning,,,,. She'd never been able to quite forget the werewolf whose tawny eyes had burned with compassion for an injured demon. # When Logan's deep tones had floated,,,,,,,,,,,,,,,,,,
burn,compassion,2,1995,FIC,Mov:Metropolis,,,,"# DIGITAL GENA # Why? # CHRISTOPH # To live forever. His face burns with compassion as he explains. # CHRISTOPH # People plug-into this world, but",,,,,,,,,,,,,,,,,,
burn,uncertainty,1,1991,FIC,Mov:AddamsFamily,,,,"twenty-fifth seance. All those years, gnawed by guilt, undone by woe, burning with uncertainty... # # MORTICIA # (yearningly) Oh Gomez, don't",,,,,,,,,,,,,,,,,,
burn,agony,2,1997,FIC,FantasySciFi,,,,"cycle of misery, the darkness and the sobbing, until her chest and eyes burned with agony. And then, slowly, the memory settled, and she remembered",,,,,,,,,,,,,,,,,,
burn,annoyance,2,1993,FIC,Ploughshares,,,,"usually good? "" Soon all their attention was focused on him. # Jean burned with annoyance. This was their neighborhood restaurant. The fun of it was not",,,,,,,,,,,,,,,,,,
burn,anguish,2,2004,FIC,MassachRev,,,,"he saw himself as a creature driven and derided by vanity, and his eyes burned with anguish and anger. "" The truth is it's not like that.",,,,,,,,,,,,,,,,,,
burn,determination,2,1995,FIC,Mov:Metropolis,,,,"these people need to get home. Tanner cuts through the crowd, his eyes burning with determination. CUT TO: EXT. NIGHT CITY - TIVOLI PARK Tanner moves",,,,,,,,,,,,,,,,,,
burn,rage,1,1997,FIC,GoodHousekeeping,,,,poisonous stinging. I lashed out at people every chance I got because only the burn of rage was strong enough to make me forget that other pain. Anger is,,,,,,,,,,,,,,,,,,
burn,pity,1,2014,FIC,WestHumRev,,,,"be avoided most of the time, taken out of the package for the clean burn of pity now and then or to write a check. A form of hate",,,,,,,,,,,,,,,,,,
burn,disappointment,1,2012,FIC,SouthwestRev,,,,"fresh receipt in his glove compartment. He wouldn't mention it. His cheeks burned with disappointment. He considered getting a refund, scrapping the whole deal. Danika",,,,,,,,,,,,,,,,,,
burn,discomfort,1,2009,FIC,Triquarterly,,,,"s house, I would glance into the rearview mirror and see my dark eyes burning with discomfort and shame. Earlier in the summer, I'd thought to confide",,,,,,,,,,,,,,,,,,
burn,discovery,1,1993,FIC,Commentary,,,,"unknown to the dreamer, combinations that had never occurred to him. The dreamer burned with discovery. He knew that what he was hearing was the great and awesome",,,,,,,,,,,,,,,,,,
burn,eagerness,1,1998,FIC,WholeEarthRev,,,,"at those feet waving on Stan's shoulder and her face shone and her eyes burned with eagerness and she pinched up her lips into an "" ou "" and kissed",,,,,,,,,,,,,,,,,,
burn,anxiety,1,2002,FIC,Bk:Willow,,,,"asked, sucking back my breath and swallowing it down into my lungs, already burning with anxiety. A few of my classmates lingered just behind her in the room",,,,,,,,,,,,,,,,,,
burn,ardor,1,2009,FIC,RecContempFic,,,,"Moby Dick was fairly sighted from the mast-heads, Macey, the chief mate, burned with ardor to encounter him; and the captain himself being not unwilling to let",,,,,,,,,,,,,,,,,,
burn,hysteria,1,2019,FIC,MassachRev,,,,"he insisted that the Conchises did more than object. He sat, watching them burn toward hysteria, trying to gauge if he'd sparked a specific fear or just",,,,,,,,,,,,,,,,,,
burn,satisfaction,1,2009,FIC,Bk:LostRecipeHappiness,,,,"the fire, and scraped the garlic into it. The back of her neck burned with satisfaction, with worry and loss, with desire. She could smell him",,,,,,,,,,,,,,,,,,
burn,scorn,1,2011,FIC,Bk:Shadowfever,,,,Those ancient eyes that saw so much and asked only to be seen in return burn with scorn: Couldn't you have trusted me just once? Couldn't you,,,,,,,,,,,,,,,,,,
burn,possibility,1,1994,FIC,BkSF:NeptuneCrossing,,,,"a fishing net encrusted with diamonds, flung against a night sky. Each light burned with possibility, with connectedness and energy. His heart p 97 leaped. The",,,,,,,,,,,,,,,,,,
burn,purpose,1,2006,FIC,BkSF:Firestorm,,,,". How I will cherish that kiss. Then he looks at me. Eyes burning with purpose. "" Listen, son. There's no time for me to",,,,,,,,,,,,,,,,,,
burn,regret,1,2006,FIC,SouthwestRev,,,,", and instead of responding, she ducked down in the weeds. Now she burns with regret. She should have leapt up and waved her arms. She should",,,,,,,,,,,,,,,,,,
burn,relish,1,1991,FIC,Bk:TreasureSun,,,,"? "" "" I'm no common thief. "" The eyes behind the mask burned with relish. Frantic to soothe the beast, she agreed, "" I can",,,,,,,,,,,,,,,,,,
burn,loyalty,1,2003,FIC,Bk:RainFall,,,,"master, to a cause greater than himself. There was a time when I burned with loyalty, a time when, suffused with the samurai ethic I had absorbed",,,,,,,,,,,,,,,,,,
burn,outrage,1,2005,FIC,Analog,,,,"that trick had helped people see that beating horses was bad; privileged white children burned with outrage at Native Son; prudes wept over prostitutes when they heard "" Elle",,,,,,,,,,,,,,,,,,
burn,significance,1,1991,FIC,Bk:BuffyVampire,,,,"mineral -- the animus of its being. Now, if earth be a cryptogram burning with significance? the House of Man in which ubiquitous houseflies predicate brief lives --",,,,,,,,,,,,,,,,,,
burn,sorrow,1,2010,FIC,Bk:GhostMoon,,,,"into the stomach, could it? It seemed that the depths of her body burned with sorrow and regret. It was human, she tried to tell herself,",,,,,,,,,,,,,,,,,,
burn,surprise,1,2012,FIC,Bk:AllIWantIsYou,,,,"Connor, staring at her as she clutched the wedding dress to her breasts. Burning with surprise, she met Connor's eyes and his oddly appealing almost-smile. She",,,,,,,,,,,,,,,,,,
burn,conviction,1,1998,FIC,Mov:Blade,,,,"Whistler, I can't. Whistler clutches at Blade's arm, his eyes burning with conviction. # WHISTLER # Yes you can. Now get on with it",,,,,,,,,,,,,,,,,,
burn,emotion,1,2019,FIC,Fan Fic,,,,"joined their lady. # "" Thank you, "" she said. Her heart burned with emotion but she managed to control her voice. "" You've reminded me",,,,,,,,,,,,,,,,,,
burn,fright,1,2002,FIC,LiteralLatte,,,,"off his head during impact so all we can see are his blue eyes, burning with fright. # He has nothing to hold so I reach down and give",,,,,,,,,,,,,,,,,,
burn,frustration,1,2004,FIC,Analog,,,,".... "" You think all this is my doing? "" I burned with frustration and humiliation. I'm no Sasaru, but normally I could have",,,,,,,,,,,,,,,,,,
burn,madness,1,2003,FIC,Bk:WayWolf,,,,"was paralyzing. They were human, or what amounted to human considering their minds burned with madness, but with the wasted look of corpses and sparse streams of unkempt",,,,,,,,,,,,,,,,,,
burn,longing,1,2006,FIC,Triquarterly,,,,". As he trudged up the stairs and out into the light, his heart burned with longing. # He started his own collection with the 12 xu stamp of",,,,,,,,,,,,,,,,,,
burn,irritation,1,2008,FIC,Bk:MaverickWild,,,,"watching him shove his hat back onto his crusted hair. His sharp green eyes burned with irritation before he turned and walked into the general store. // "" Do",,,,,,,,,,,,,,,,,,
burn,love,1,2002,FIC,LiteralLatte,,,,"her voice, and when she leaves, you follow. # His lungs still burn like love or cancer from the run. He wonders. There is no girl",,,,,,,,,,,,,,,,,,
burn,fury,1,2001,FIC,BkJuv:AshesVictory,,,,"as it was supposed to, either, and he felt a fresh, lavalike burn of fury. The Peeps might not actually have executed her, but it seemed",,,,,,,,,,,,,,,,,,
burn,embarassment,1,2017,FIC,Bk:SunSandMurder,,,,"favorite outfit, again, for the fifth day in a row. A slow burn of embarrassment rose from my neck to my ears. I was thankful my dark",,,,,,,,,,,,,,,,,,
burn,rage,1,2007,FIC,Mov:Fracture,,,,she's gone. He stares down. Mourning her. Letting his grief slowly burn into rage. He gently reaches up and closes her eyes. Then he looks,,,,,,,,,,,,,,,,,,
burn,shame,17,2005,MAG,PsychToday,,,,"comforter on the king-size bed. It was littered with wrappers. My cheeks were burning with shame and calories. Tomorrow, I promised myself solemnly. And when tomorrow",,,,,,,,,,,,,,,,,,0
burn,shame,19,2004,MAG,BoysLife,,,,"father had said. "" He brings meat for our lodge. "" Cries-at-Moon had burned with shame. He was a year older than his brother-he had lived through 12",,,,,,,,,,,,,,,,,,0
burn,embarrassment,18,1999,MAG,ChildDigest,,,,"he still needs a box or a bag to carry them. "" My ears burned with embarrassment. Some detective I was! Tom smiled kindly. "" Thanks for",,,,,,,,,,,,,,,,,,0
burn,anger,4,2014,MAG,SatEvenPost,,,,"and valve replacement -- the very surgery she had rejected five months before. # Burning with anger, I told the astonished cardiologist that my mother had rejected surgery when",,,,,,,,,,,,,,,,,,0
burn,desire,3,2012,MAG,ChristCentury,,,,"prayer yourself? # If we believe that our God is utterly self -communicating, burning with desire to love us mto perfect fulfillment and happiness, surely our fundamental attitude",,,,,,,,,,,,,,,,,,
burn,desire,11,2001,MAG,Newsweek,,,,"Egypt's haphazard attempts to modernize and its shameless embrace of the West. Atta burned with desire to restore the old glories of Islam -- though peaceably, at least",,,,,,,,,,,,,,,,,,
burn,passion,2,2012,MAG,NationalGeographic,,,,"morning on a tropical island. # Cuban salsa sways with joy. It also burns with passion - an overheated music for an overheated island, from the sparkling white-sand",,,,,,,,,,,,,,,,,,
burn,passion,9,2004,MAG,AmSpect,,,,is a young Chinese who has spent several years studying outside of China and is burning with passion to see the emergence of a genuine Christian intellectual movement in China.,,,,,,,,,,,,,,,,,,
burn,indignation,7,2006,MAG,Smithsonian (1),,,,"left to pay my respects to the group's matriarch. Ulindi's eyes burned with indignation, but minutes later she drew me back with a sweet gaze.",,,,,,,,,,,,,,,,,,
burn,love,1,2014,MAG,America,,,,"liturgy, might include in their liturgical milieu both Burning Man and the God-man who burns with love. # So worry not. The nones are on the quest.",,,,,,,,,,,,,,,,,,
burn,envy,5,1999,MAG,Parenting,,,,"for a second time. At 42, I conceded defeat. Initially, I burned with envy when I saw mothers with two or three young children. I furtively",,,,,,,,,,,,,,,,,,
burn,jealousy,2,2014,MAG,Atlantic,,,,"Eagleton is looking at you with false modesty. You realize he wants you to burn with jealousy, but you only wish you could ask for your picture back.",,,,,,,,,,,,,,,,,,
burn,jealousy,7,1991,MAG,SatEvenPost,,,,"he would be struck by her radiance. Yet despite her vanity, she secretly burned with jealousy to think that Aida, a mere handmaiden, might truly be loved",,,,,,,,,,,,,,,,,,
burn,jealousy,2,1998,MAG,Redbook,,,,"so, well, hostile; and last but definitely not least, the slow burn of jealousy. But at least we were communicating again about something other than whose",,,,,,,,,,,,,,,,,,
burn,resentment,3,1990,MAG,NewRepublic,,,,lung disease in the days before Medicare. His recollections of poverty still make him burn with resentment against those who have had it easy their whole lives. I will,,,,,,,,,,,,,,,,,,
burn,guilt,3,1994,MAG,People,,,,"wanted to be like a rock for them and my mother. "" And he burned with guilt over having long wished his father were dead. Sammy's uncle and",,,,,,,,,,,,,,,,,,
burn,determination,1,2009,MAG,Bicycling,,,,"his eyes, just visible over his deeply tanned hands clasped to the aerobars, burn with determination. He's renowned for come-from-behind finishes, sometimes even picking up speed",,,,,,,,,,,,,,,,,,
burn,ambition,1,2010,MAG,MilitaryHist,,,,"Rome's most educated and intellectual rulers. A keen student of history, he burned with ambition. Addressing his troops, he spoke of previous Roman rulers -Trajan,",,,,,,,,,,,,,,,,,,
burn,self-consciousness,1,2005,MAG,Cosmopolitan,,,,"myself again, "" she says. 2 Enjoy Being Eye Candy Do you ever burn with self-consciousness when a guy checks you outeven if it's your boyfriend trying to",,,,,,,,,,,,,,,,,,
burn,pride,1,2007,MAG,SouthernLiv,,,,"I head to the American Shakespeare Center for performances that would make the bard himself burn with pride. -CASSANDRA M. VANHOOSER Flat Rock, North Carolina Truth be told,",,,,,,,,,,,,,,,,,,
burn,confidence,1,2004,MAG,Skiing,,,,"The low-profile tip occasionally dives in powder. PROPS: This user-friendly tool turns and burns with confidence. TESTER'S TAKE: "" A complete aggro package; ideal for",,,,,,,,,,,,,,,,,,
burn,animosity,1,2010,MAG,HarpersBazaar,,,,"married in the prefeminist dark ages, and her later professional success caused a slow burn of animosity in her husband. He'd say, "" I want the old",,,,,,,,,,,,,,,,,,
burn,embarassment,1,2003,MAG,NatGeog,,,,"NAG State College, Pennsylvania As an Indian and a Hindu, I found myself burning in embarrassment as I read your article. The root of the problem lies in",,,,,,,,,,,,,,,,,,
burn,shame,1,1994,MAG,Essence,,,,"gravy. A red blur, one whole side of my face on fire. Burning from shame as much as pain. The crimson color inside my skin suddenly exploding",,,,,,,,,,,,,,,,,,
burn,shame,31,1992,MOV,Red Shoe Diaries,,,,"sweetheart, talk to me. Stop me from going. Filled with fire, burning with shame, I kept telling myself over and over that I'd never go",,,,,,,,,,,,,,,,,,0
burn,anger,2,2015,MOV,The Quarantine Hauntings,,,,"speculation. From Dr. Jackson's writing, many believe that her soul is burning with anger, seeking retribution. We believe that is why her official cause of",,,,,,,,,,,,,,,,,,0
burn,desire,1,2018,MOV,Fahrenheit 451,,,,", just talk to me. What's going on? I, too, burn with desire. But I would rather walk with my brother in the darkness,",,,,,,,,,,,,,,,,,,
burn,desire,7,2010,MOV,The Buddha,,,,"re on fire, and we have to put that fire out. We're burning with desire, all right? We're burning with craving. Everything - -",,,,,,,,,,,,,,,,,,
burn,desire,17,1995,MOV,Slam Dunk Ernest,,,,"s dance like there's no tomorrow. [British_Accent] Oh, [Erma]... you, burning with desire... and I, alone, heartbroken... scrubbing an empty mall.",,,,,,,,,,,,,,,,,,
burn,passion,14,1992,MOV,Straight Talk,,,,know you Burning to show you And I've felt this way from the start Burning with passion I thought it was lasting Now it's burning a hole in my,,,,,,,,,,,,,,,,,,
burn,passion,15,1991,MOV,Soapdish,,,,"re burning. - I've got the flu! - No, they're burning with passion. - You're full of shit. - Of course, but",,,,,,,,,,,,,,,,,,
burn,hate,8,1990,MOV,Time Barbarians,,,,then I Shall cast an evil and wicked plague over your tribe. They will burn with hatred and disease Upon hearing Doran's name. This is not my people,,,,,,,,,,,,,,,,,,
burn,curiosity,3,2014,MOV,The Lady with the Dog,,,,"of life, I said to myself. I wanted to live. I was burning with curiosity. Probably you don't know what I'm talking about. I",,,,,,,,,,,,,,,,,,
burn,jealousy,3,2010,MOV,Death at a Funeral,,,,"of shit. You just can't get over it, can you? You burning with jealousy, all because I left and did what you always wanted to do",,,,,,,,,,,,,,,,,,
burn,jealousy,4,2007,MOV,Death at a Funeral,,,,"can't get over it, can you? Get over what? You're burning with jealousy because you spend three years working on a novel and you won't",,,,,,,,,,,,,,,,,,
burn,impatience,4,1997,MOV,Anna Karenina,,,,". Stop it. Yes, as you see, here is your devoted husband burning with impatience to see you. Is Seriozha all right? Is that all the",,,,,,,,,,,,,,,,,,
burn,desire,2,2011,MOV,From Prada to Nada,,,,"that long? - Yes. - What? Now, imagine a free spirit burning in desire for a man, Pepe el Romano, who climbs through your window",,,,,,,,,,,,,,,,,,
burn,uncertainty,2,1991,MOV,The Addams Family,,,,"our 25th seance. All those years gnawed by guilt... undone by woe... burning with uncertainty. Don't torture yourself, [Gomez]. That's my job.",,,,,,,,,,,,,,,,,,
burn,frustration,2,2008,MOV,Marley & Me,,,,Jenny's column. Read Sebastian's latest opus. Went running with Marley to burn off frustration. Didn't see him chew through the leash. Chased him 15,,,,,,,,,,,,,,,,,,
burn,spirit,1,2003,MOV,... Women's Maximum Security Prison,,,,". I MUST CROSS THAT RIVER OF SORROW INTO THE PAST, WHERE THE FLAMES BURN WITH SPIRITS. I WILL APPROACH AND LOOK FOR YOUR FACES TO FIND YOUR EYES",,,,,,,,,,,,,,,,,,
burn,love,2,1990,MOV,Tune in Tomorrow...,,,,are. Everybody's got to have something to hate. Hate burns. It burns like love. But why Albanians? Why not? The impact of reality.,,,,,,,,,,,,,,,,,,
burn,love,3,1990,MOV,Tune in Tomorrow...,,,,"me. How can you kill me if you love me? Margaret, hate burns like love/ Love burns like hate. It's because I love you that I",,,,,,,,,,,,,,,,,,
burn,hate,1,1990,MOV,Tune in Tomorrow...,,,,"you kill me if you love me? Margaret, hate burns like love/ Love burns like hate. It's because I love you that I'm doing this.",,,,,,,,,,,,,,,,,,
burn,shame,13,2007,NEWS,NYTimes,,,,", an uncashed check for $17.48, and then another for $7,632. My cheeks burned with shame. Next, an obscured shelf held a large drinking glass full of",,,,,,,,,,,,,,,,,,0
burn,anger,6,2013,NEWS,Atlanta,,,,"a year following his sentencing (and after two years behind bars), he burned with anger. He wanted everybody to suffer. The girl, the attorneys,",,,,,,,,,,,,,,,,,,0
burn,anger,13,2006,NEWS,Denver,,,,"autumn colors of the Wind River mountains glittering in the morning sun, Mary Thoman burns with anger as she remembers the months before the wolves were returned. In testimony",,,,,,,,,,,,,,,,,,0
burn,anger,16,2001,NEWS,CSMonitor,,,,"from Europe. Each presents a face of thoughtful composure, but inside, they burn with anger, guilt, or remorse. What makes the novel so compelling,",,,,,,,,,,,,,,,,,,
burn,passion,1,2013,NEWS,OrangeCR,,,,". She was mostly a middle of the pack kind of runner. But she burned with passion to push herself. As a 17-year-old high school junior, Fischbeck and",,,,,,,,,,,,,,,,,,
burn,passion,10,2000,NEWS,Denver,,,,"would seem to be an ulcer's best friend. But MacDonald, 37, burns with passion for his job, not with holes in his stomach. # '",,,,,,,,,,,,,,,,,,
burn,envy,1,2015,NEWS,WashPost,,,,"placed 10th. He later recalled looking up at the winner on the podium, burning with envy. On the plane home to Iowa, he vowed to return for",,,,,,,,,,,,,,,,,,
burn,hate,1,2012,NEWS,Denver,,,,"refuses same-sex wedding cake, "" Aug. 4 news story. In a world already burning with hate and discrimination, does a wedding cake -- a symbol of love and",,,,,,,,,,,,,,,,,,
burn,agony,1,2004,NEWS,CSMonitor,,,,"torturing naked Iraqi women at gunpoint. But for Farah al-Azzawi, these blurry photos burn with agony and shame. # Ms. Azzawi is part of a secret sisterhood:",,,,,,,,,,,,,,,,,,
burn,animosity,1,2018,NEWS,New York Times,,,,a list of discussion questions at the end of the novel. Her female colleagues burn with animosity at the newbie's rise; the newsroom is more toxic than the,,,,,,,,,,,,,,,,,,
burn,anxiety,1,1990,NEWS,WashPost,,,,"they? # You are frightened, you can feel your heartbeat and a cold burn of anxiety around your lower ribs. America may have the lowest highway fatality rate",,,,,,,,,,,,,,,,,,
burn,anger,1,1997,NEWS,Denver,,,,"flag was adopted) and 1989, only 45 flags are known to have been burned in anger. That's an average of one every five years, and in",,,,,,,,,,,,,,,,,,
burn,anguish,1,2015,NEWS,WashPost,,,,"this city's Summer of Freddie Gray. Three months after parts of this city burned in anguish over the death of Gray, who was fatally injured while in police",,,,,,,,,,,,,,,,,,
burn,anger,14,2005,SPOK,CBS_48Hours,,,,go. Back up and go north. ! STRASSMAN: Mississippi is burning with anger and frustration. ! UNIDENTIFIED-MALE: Youve got to get in,,,,,,,,,,,,,,,,,,0
burn,anger,18,1992,SPOK,ABC_Jennings,,,,"BITTERMANN: PROTEST / BURNING TIRES For nearly a week now, French farmers have burned with anger, believing that they will pay the price for the agricultural agreement between",,,,,,,,,,,,,,,,,,
burn,love,7,2001,SPOK,NPR_ATCW,,,,"my overcoat, off with my gloves. I need no overcoat. I'm burning with love. SIMEONE: In relation to other singers, Rob, men and",,,,,,,,,,,,,,,,,,
burn,excitement,4,1998,SPOK,NPR_Weekend,,,,"the 36 year old mother of two talks about riding spinning bulls, her eyes burn with excitement and pride. If there is one trait that women bull- and bronco-riders",,,,,,,,,,,,,,,,,,
burn,anticipation,1,2011,SPOK,CBS_Early,,,,going to be huge over Memorial Weekend this year. BILL-WHITAKER: But what has audiences burning with anticipation -- MAN: Harry Potter. I must see the second part of the,,,,,,,,,,,,,,,,,,
burn,suspicion,1,2011,SPOK,NBC_Dateline,,,,"closer look, and what they discovered about the fire and this couple left them burning with suspicion. Here's Keith Morrison. Unidentified 911 Operator: (911 audiotape",,,,,,,,,,,,,,,,,,
burn,fear,1,1999,SPOK,NPR_ATC,,,,"white fields, looking for foxes in the stubble, looking for their wild eyes burning with fear and shyness in the stunted remains of last summer's silk forest.",,,,,,,,,,,,,,,,,,
burn,desire,18,1995,TV,Nowhere Man,,,,"Tom. Welcome to New Phoenix. My name is Paul. I guess you burn with desire to ask questions is legitimate. Yes the lines of "" where we",,,,,,,,,,,,,,,,,,
burn,desire,19,1993,TV,The Fresh Prince of ...,,,,"IT AI N'T LIKE THAT. I KNOW YOU, WILL, BUT I STILL BURN WITH DESIRE FOR YOU, BABY. [LOW_VOICE] YO, JACKIE, I'M JUST",,,,,,,,,,,,,,,,,,
burn,desire,20,1990,TV,Tales from the Crypt,,,,"! NO! GET AWAY FROM ME! TAKE ME, LOGAN! I'M BURNING WITH DESIRE! AAH! SO MUCH FOR BURNING DESIRE. UGH. OH!",,,,,,,,,,,,,,,,,,
burn,passion,16,1990,TV,Full House,,,,"A LONG TIME. "" WHEN I SEE YOU IN THE HOUSE, MY HEART BURNS WITH PASSION. "" I CA N'T LIVE WITHOUT YOUR LOVE. SIGNED, HOT",,,,,,,,,,,,,,,,,,
burn,passion,17,1990,TV,Full House,,,,LEFT A LITTLE NOTE IN THERE FOR YOU. IT EXPLAINS EVERYTHING. HIS HEART BURNS WITH PASSION? HE CA N'T LIVE WITHOUT MY LOVE? JOEY'S HOT FOR,,,,,,,,,,,,,,,,,,
burn,passion,18,1990,TV,Full House,,,,"AND HOURS AND... HOURS. LOOK AT DANNY, BABBLING ON THE OUTSIDE, BURNING WITH PASSION FOR ME ON THE INSIDE. LOOK AT THESE WEASELS. ONE CA",,,,,,,,,,,,,,,,,,
burn,hate,5,1998,TV,Xena: Warrior Princess,,,,"always calm, Autolycus. But I'm not fooled. Inside you, you burn with hatred toward me, don't you? And it's only gon na",,,,,,,,,,,,,,,,,,
burn,hate,3,2011,TV,Enlightened,,,,"And everyone around you seems so mean and ugly. There are times I just burn with hate. Excuse me, Ma'am! In those times... God forbid,",,,,,,,,,,,,,,,,,,
burn,impatience,3,2007,TV,The Tudors,,,,"! - Look to your own marriage. How are you? - Burning. Burning with impatience. - My Lady, Archbishop Warham and Bishop Tunstall are here to",,,,,,,,,,,,,,,,,,
burn,lust,4,2001,TV,Will & Grace,,,,"... At least from the side view. His eyes, black as sin and burning with lust. Christian felt his man heat rise within his being. Suddenly,",,,,,,,,,,,,,,,,,,
burn,shame,8,2012,WEB,ambergontrail.com,,,,". My eyes burn from tears, my heart burns with envy, my face burns with shame. # I'm still angry. I had hoped it would lighten",,,,,,,,,,,,,,,,,,0
burn,shame,9,2012,WEB,whatever.scalzi.com,,,,"we were *never* even close to being poor. Reading that post made me almost burn with shame for having the things we have, which we do not NEED,",,,,,,,,,,,,,,,,,,0
burn,embarrassment,8,2012,WEB,huffingtonpost.com,,,,"for any mannerism that might betray my homosexuality. For years, my cheeks would burn with embarrassment if I ever looked back on these journal pages. I hated this",,,,,,,,,,,,,,,,,,0
burn,embarrassment,9,2012,WEB,m.fanfiction.net,,,,"touched me... it felt good, "" he felt as if his cheeks were burning with embarrassment. "" It felt good and you glowed and -- and then you",,,,,,,,,,,,,,,,,,0
burn,embarrassment,10,2012,WEB,...mongoose.populli.net,,,,"? You hoping to get a quickie, Doc? "" # Blair's face burned with embarrassment as he wondered how she'd guessed his thoughts so accurately. #",,,,,,,,,,,,,,,,,,0
